customer_id,signup_date,region,industry,company_size,plan_tier,contract_type,mrr,discount_pct,tenure_months,logins_last_30_days,last_login_days_ago,feature_adoption_pct,support_tickets_last_90d,avg_ticket_resolution_hrs,payment_failures_last_12mo,nps_score,csat_score,upsell_count,churn_flag,churn_date,churn_reason
CUST-100173,2023-10-30,APAC,Manufacturing,Small (1-50),Basic,Annual,48.85,17.8,32,14,21,43.1,3,27.0,0,5,3.7,2,0,,
CUST-100174,2022-07-12,North America,Education,Small (1-50),Pro,Monthly,105.41,5.0,47,22,15,87.3,3,32.0,1,7,4.3,2,0,,
CUST-100175,2025-03-28,Europe,Healthcare,Medium (51-500),Basic,Annual,76.96,16.4,15,5,17,65.2,2,71.0,0,8,3.3,1,0,,
CUST-100176,2025-05-04,North America,Technology,Medium (51-500),Pro,Annual,171.3,18.6,13,19,21,60.0,1,9.7,0,6,3.4,0,0,,
CUST-100177,2026-05-25,APAC,Healthcare,Small (1-50),Basic,Monthly,39.77,0.0,1,10,36,38.7,2,46.4,0,8,4.6,1,0,,
CUST-100178,2026-01-10,Europe,Manufacturing,Small (1-50),Enterprise,Monthly,516.36,0.0,5,1,24,36.7,0,28.6,0,10,3.9,1,0,,
CUST-100179,2025-11-12,North America,Education,Medium (51-500),Basic,Annual,67.18,13.9,7,4,20,47.2,0,23.4,0,9,4.5,0,1,2026-05-09,Other
CUST-100180,2025-07-26,APAC,Financial Services,Large (500+),Basic,Annual,122.24,11.0,11,5,26,23.5,1,11.2,0,7,3.7,0,0,,
CUST-100181,2026-04-11,North America,Healthcare,Medium (51-500),Basic,Monthly,69.87,5.0,2,0,32,2.0,1,5.5,0,8,4.0,0,0,,
CUST-100182,2025-06-08,North America,Media/Entertainment,Small (1-50),Enterprise,Annual,444.28,14.1,12,14,19,50.9,1,21.9,0,10,4.8,0,0,,
CUST-100183,2026-02-05,Europe,Technology,Large (500+),Enterprise,Monthly,1578.68,0.0,4,11,20,45.4,3,26.9,0,5,4.1,0,0,,
CUST-100184,2022-07-20,North America,Healthcare,Medium (51-500),Basic,Annual,53.03,19.5,47,20,9,90.2,0,4.3,0,9,3.6,1,0,,
CUST-100185,2026-03-13,North America,Education,Small (1-50),Pro,Monthly,123.2,0.0,3,13,17,61.9,2,35.0,0,8,4.2,1,0,,
CUST-100186,2026-03-04,North America,Healthcare,Small (1-50),Pro,Monthly,152.87,0.0,3,8,23,35.6,3,18.7,1,6,4.0,1,1,2026-04-21,Payment/Billing Issue
CUST-100187,2025-07-25,APAC,Technology,Medium (51-500),Pro,Monthly,213.6,10.0,11,10,23,50.4,2,11.4,0,8,3.8,0,0,,
CUST-100188,2023-01-06,North America,Manufacturing,Medium (51-500),Pro,Annual,242.2,12.5,41,24,12,90.3,1,7.2,0,8,4.1,4,0,,
CUST-100189,2026-05-13,North America,Manufacturing,Small (1-50),Basic,Monthly,61.52,0.0,1,0,29,3.7,5,39.2,0,6,2.9,1,1,2026-06-05,Other
CUST-100190,2023-03-12,North America,Healthcare,Small (1-50),Basic,Annual,46.57,10.7,39,12,18,66.4,2,11.0,0,6,4.1,2,0,,
CUST-100191,2026-05-14,North America,Financial Services,Small (1-50),Enterprise,Annual,357.49,12.9,1,13,29,40.9,4,7.8,0,4,3.6,1,0,,
CUST-100192,2026-03-25,Europe,Retail/E-commerce,Small (1-50),Enterprise,Annual,404.63,18.3,3,6,26,50.1,4,16.2,0,5,3.9,0,0,,
CUST-100193,2026-04-04,North America,Retail/E-commerce,Small (1-50),Pro,Annual,98.76,16.5,2,9,22,41.7,4,11.5,0,4,3.0,0,0,,
CUST-100194,2026-02-23,APAC,Education,Small (1-50),Basic,Monthly,46.71,0.0,4,4,31,13.7,2,13.3,1,7,3.4,0,0,,
CUST-100195,2024-08-11,Europe,Healthcare,Medium (51-500),Basic,Annual,73.71,12.9,22,10,19,47.4,2,3.7,0,5,4.0,0,0,,
CUST-100196,2025-10-13,North America,Technology,Small (1-50),Pro,Monthly,112.71,0.0,8,2,33,30.1,0,1.0,1,10,4.0,2,0,,
CUST-100197,2024-04-17,North America,Technology,Medium (51-500),Enterprise,Monthly,824.86,10.0,26,16,13,91.3,1,19.4,0,8,3.7,1,0,,
CUST-100198,2025-12-25,Europe,Technology,Medium (51-500),Enterprise,Annual,626.6,15.5,6,6,21,40.3,1,18.9,0,6,3.9,0,0,,
CUST-100199,2025-08-26,Europe,Healthcare,Small (1-50),Pro,Monthly,119.46,5.0,10,5,25,28.9,1,24.0,2,6,3.9,0,0,,
CUST-100200,2025-08-27,APAC,Retail/E-commerce,Small (1-50),Pro,Monthly,104.56,0.0,10,16,21,48.9,2,32.1,2,10,4.8,0,0,,
CUST-100201,2025-08-22,LATAM,Technology,Small (1-50),Basic,Monthly,50.06,0.0,10,4,28,22.6,1,9.3,1,8,3.0,0,0,,
CUST-100202,2025-10-19,Europe,Retail/E-commerce,Small (1-50),Basic,Annual,47.07,17.4,8,8,26,34.0,1,17.4,0,7,3.6,0,0,,
CUST-100203,2025-12-28,LATAM,Manufacturing,Medium (51-500),Enterprise,Monthly,811.13,0.0,6,5,25,25.1,1,37.9,0,10,3.5,1,0,,
CUST-100204,2024-01-18,Europe,Technology,Small (1-50),Pro,Annual,123.63,14.3,29,34,10,93.3,3,9.8,0,7,4.3,0,0,,
CUST-100205,2025-10-20,North America,Healthcare,Small (1-50),Basic,Monthly,49.17,5.0,8,5,26,21.5,3,22.2,0,5,4.1,0,0,,
CUST-100206,2026-04-03,Europe,Retail/E-commerce,Small (1-50),Basic,Monthly,42.46,0.0,2,13,23,41.1,0,43.7,0,8,3.6,1,0,,
CUST-100207,2026-03-29,North America,Financial Services,Small (1-50),Pro,Annual,95.02,13.4,3,11,19,69.9,0,10.5,0,10,4.3,1,0,,
CUST-100208,2024-11-23,North America,Financial Services,Medium (51-500),Basic,Monthly,57.58,0.0,19,9,24,60.0,2,35.6,0,8,4.0,1,0,,
CUST-100209,2022-07-21,Europe,Retail/E-commerce,Small (1-50),Basic,Annual,34.6,12.4,47,46,12,98.7,2,5.2,0,10,4.5,2,0,,
CUST-100210,2024-12-19,North America,Technology,Medium (51-500),Pro,Annual,197.26,11.6,18,11,31,32.9,1,25.7,0,9,3.2,1,1,2025-06-19,Budget Cuts
CUST-100211,2026-05-03,North America,Financial Services,Medium (51-500),Pro,Monthly,438.47,10.0,1,8,24,27.6,9,17.2,0,0,1.5,0,1,2026-05-30,Missing Features
CUST-100212,2025-07-14,North America,Retail/E-commerce,Large (500+),Pro,Monthly,480.27,10.0,11,14,21,46.8,1,34.7,0,6,4.3,0,0,,
CUST-100213,2025-03-23,North America,Technology,Medium (51-500),Basic,Monthly,77.26,0.0,15,10,22,47.8,0,18.8,0,10,4.4,2,0,,
CUST-100214,2025-05-03,North America,Manufacturing,Medium (51-500),Pro,Annual,170.87,17.2,13,6,23,51.3,3,7.8,0,8,3.7,0,0,,
CUST-100215,2026-04-22,APAC,Education,Small (1-50),Basic,Monthly,51.66,5.0,2,3,25,22.8,8,25.5,0,3,2.2,0,0,,
CUST-100216,2025-01-12,North America,Retail/E-commerce,Large (500+),Basic,Monthly,171.31,5.0,17,5,20,46.3,3,23.4,0,8,4.4,3,0,,
CUST-100217,2026-06-20,APAC,Financial Services,Small (1-50),Pro,Monthly,130.57,0.0,0,4,22,47.3,1,17.9,0,7,3.7,0,0,,
CUST-100218,2024-08-14,APAC,Media/Entertainment,Small (1-50),Pro,Monthly,155.72,5.0,22,17,12,80.3,0,24.6,0,10,5.0,3,0,,
CUST-100219,2026-02-10,APAC,Technology,Small (1-50),Pro,Annual,101.97,18.7,4,4,25,36.7,2,7.9,0,8,3.4,1,0,,
CUST-100220,2022-07-03,North America,Media/Entertainment,Medium (51-500),Pro,Annual,248.64,13.6,47,11,13,94.6,0,10.5,0,10,4.7,0,0,,
CUST-100221,2025-11-19,Europe,Healthcare,Small (1-50),Pro,Monthly,109.52,0.0,7,16,12,78.1,2,17.0,2,10,3.5,0,0,,
CUST-100222,2026-05-29,North America,Financial Services,Medium (51-500),Basic,Annual,106.32,17.7,1,5,29,22.9,4,36.8,0,3,2.3,0,1,2026-06-21,Switched to Competitor
CUST-100223,2022-07-18,Europe,Media/Entertainment,Small (1-50),Basic,Annual,40.44,14.0,47,8,19,61.8,1,21.0,0,10,3.9,2,0,,
CUST-100224,2025-02-25,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,53.43,10.0,16,11,20,43.7,1,28.7,0,7,3.7,0,0,,
CUST-100225,2025-05-22,Europe,Technology,Medium (51-500),Basic,Monthly,83.55,0.0,13,10,23,33.4,3,24.8,0,9,3.9,0,0,,
CUST-100226,2025-11-12,APAC,Retail/E-commerce,Large (500+),Enterprise,Annual,1562.61,17.2,7,18,26,47.5,1,50.2,0,8,3.7,1,0,,
CUST-100227,2025-09-26,Europe,Education,Large (500+),Basic,Annual,149.67,19.5,9,16,16,72.0,1,40.6,0,8,2.5,1,0,,
CUST-100228,2025-09-27,Europe,Retail/E-commerce,Small (1-50),Enterprise,Annual,394.48,15.0,9,27,9,92.5,1,3.0,1,10,4.3,1,0,,
CUST-100229,2026-01-12,North America,Technology,Small (1-50),Pro,Monthly,91.01,5.0,5,4,30,22.3,1,11.5,1,8,4.1,1,0,,
CUST-100230,2025-12-06,Europe,Healthcare,Small (1-50),Pro,Annual,142.1,16.9,6,5,24,39.1,0,9.3,0,7,3.9,0,0,,
CUST-100231,2022-10-22,Europe,Technology,Small (1-50),Pro,Monthly,131.13,0.0,44,11,22,68.2,3,11.1,1,8,4.1,0,0,,
CUST-100232,2026-04-27,North America,Technology,Small (1-50),Pro,Annual,111.43,13.6,2,4,25,39.8,5,20.3,0,6,3.5,0,0,,
CUST-100233,2025-08-11,North America,Technology,Small (1-50),Pro,Annual,128.1,16.0,10,12,22,36.9,3,22.4,0,7,4.5,0,0,,
CUST-100234,2023-05-22,North America,Education,Large (500+),Basic,Annual,166.44,13.4,37,5,18,74.8,0,45.7,0,8,3.3,2,0,,
CUST-100235,2024-07-12,North America,Media/Entertainment,Medium (51-500),Pro,Annual,211.62,15.6,23,12,18,54.3,5,34.3,0,8,4.7,1,0,,
CUST-100236,2022-07-09,Europe,Healthcare,Small (1-50),Basic,Monthly,42.56,0.0,47,25,22,73.9,1,26.6,0,9,4.0,5,1,2024-05-06,Missing Features
CUST-100237,2024-06-13,Europe,Retail/E-commerce,Medium (51-500),Basic,Annual,86.62,19.3,24,20,21,72.4,0,8.9,0,10,4.1,0,0,,
CUST-100238,2026-06-22,North America,Retail/E-commerce,Small (1-50),Pro,Monthly,152.86,0.0,0,11,23,39.2,0,9.7,0,8,3.9,1,0,,
CUST-100239,2026-03-22,North America,Technology,Small (1-50),Basic,Annual,37.12,16.3,3,4,22,36.3,1,15.5,0,5,3.7,0,0,,
CUST-100240,2022-12-07,Europe,Manufacturing,Small (1-50),Enterprise,Monthly,433.22,0.0,42,15,14,74.8,2,40.4,0,8,4.5,1,0,,
CUST-100241,2022-07-22,APAC,Healthcare,Medium (51-500),Enterprise,Monthly,608.24,0.0,47,19,16,90.7,0,21.6,0,9,4.4,2,0,,
CUST-100242,2025-06-19,North America,Technology,Small (1-50),Enterprise,Monthly,544.53,0.0,12,8,21,48.8,2,11.1,1,10,3.7,0,0,,
CUST-100243,2025-09-29,Europe,Retail/E-commerce,Small (1-50),Basic,Annual,38.38,15.4,9,11,22,43.0,3,17.4,0,4,3.0,0,0,,
CUST-100244,2025-03-23,APAC,Financial Services,Small (1-50),Basic,Monthly,69.14,5.0,15,18,19,54.0,0,22.4,0,8,3.4,3,0,,
CUST-100245,2023-06-19,North America,Education,Large (500+),Enterprise,Monthly,1954.13,0.0,36,26,17,63.5,4,11.5,0,5,2.8,2,0,,
CUST-100246,2025-08-09,North America,Media/Entertainment,Small (1-50),Basic,Annual,28.24,18.3,10,8,23,52.0,2,23.3,0,9,3.6,2,0,,
CUST-100247,2025-02-04,APAC,Technology,Small (1-50),Enterprise,Annual,373.59,18.4,16,5,19,52.3,5,14.5,0,8,2.0,0,0,,
CUST-100248,2026-02-18,North America,Manufacturing,Large (500+),Enterprise,Monthly,1266.31,0.0,4,10,22,39.2,3,14.4,0,7,3.7,1,0,,
CUST-100249,2025-06-11,Europe,Technology,Large (500+),Enterprise,Monthly,1562.15,10.0,12,2,20,42.7,3,19.3,0,8,3.7,3,0,,
CUST-100250,2026-04-03,Europe,Technology,Medium (51-500),Basic,Monthly,53.68,0.0,2,7,24,27.8,2,8.2,1,7,2.9,0,1,2026-05-15,Price Sensitivity
CUST-100251,2026-06-15,North America,Technology,Large (500+),Basic,Annual,103.18,17.4,0,5,30,21.3,2,26.4,0,5,3.2,0,0,,
CUST-100252,2025-05-03,North America,Technology,Medium (51-500),Enterprise,Annual,999.88,17.8,13,11,28,39.1,3,26.9,0,4,3.2,1,0,,
CUST-100253,2024-11-26,Europe,Technology,Small (1-50),Basic,Annual,33.7,14.4,19,9,16,70.9,5,38.8,1,2,3.5,1,0,,
CUST-100254,2026-02-12,Europe,Technology,Medium (51-500),Basic,Monthly,89.11,0.0,4,7,21,44.0,2,33.8,0,8,4.7,1,0,,
CUST-100255,2026-03-12,North America,Manufacturing,Medium (51-500),Pro,Monthly,170.64,0.0,3,0,32,2.0,2,14.7,0,4,2.8,0,0,,
CUST-100256,2024-12-17,Europe,Retail/E-commerce,Medium (51-500),Enterprise,Annual,574.28,13.3,18,6,27,35.8,4,33.9,0,5,3.8,0,0,,
CUST-100257,2025-03-18,Europe,Financial Services,Small (1-50),Pro,Monthly,273.27,0.0,15,16,17,59.5,1,35.5,0,8,3.9,2,0,,
CUST-100258,2024-03-18,North America,Financial Services,Small (1-50),Pro,Monthly,146.46,10.0,27,27,19,64.9,0,18.8,0,10,4.2,0,0,,
CUST-100259,2026-01-13,Europe,Media/Entertainment,Medium (51-500),Basic,Monthly,73.36,0.0,5,5,22,35.1,1,7.0,0,7,3.2,1,1,2026-02-12,Price Sensitivity
CUST-100260,2024-11-30,North America,Retail/E-commerce,Medium (51-500),Pro,Annual,225.66,12.9,19,18,21,61.2,2,4.7,0,7,3.3,2,0,,
CUST-100261,2026-03-19,Europe,Technology,Medium (51-500),Enterprise,Annual,747.98,12.3,3,7,25,25.3,5,21.3,0,5,2.1,0,0,,
CUST-100262,2026-02-20,Europe,Media/Entertainment,Small (1-50),Basic,Monthly,51.56,0.0,4,8,24,36.4,3,18.9,1,7,2.5,2,0,,
CUST-100263,2025-07-10,Europe,Financial Services,Large (500+),Pro,Annual,367.99,17.1,11,16,14,68.2,2,25.4,0,9,4.4,1,0,,
CUST-100264,2024-02-25,North America,Retail/E-commerce,Medium (51-500),Enterprise,Monthly,998.17,0.0,28,9,23,43.5,2,9.5,0,5,4.0,1,0,,
CUST-100265,2026-01-04,Europe,Retail/E-commerce,Small (1-50),Pro,Monthly,158.17,0.0,5,11,23,57.7,1,9.3,1,6,3.5,1,0,,
CUST-100266,2026-03-25,Europe,Technology,Medium (51-500),Pro,Monthly,270.31,0.0,3,9,25,31.9,2,18.1,2,5,3.4,0,0,,
CUST-100267,2025-03-30,Europe,Financial Services,Medium (51-500),Pro,Monthly,657.72,0.0,15,7,21,45.9,2,10.6,0,8,2.9,0,0,,
CUST-100268,2025-12-13,APAC,Education,Medium (51-500),Basic,Monthly,79.68,0.0,6,4,23,35.8,1,18.9,0,9,3.9,1,0,,
CUST-100269,2025-10-10,LATAM,Financial Services,Medium (51-500),Basic,Annual,93.54,11.9,8,9,22,40.6,1,13.8,0,9,4.0,2,0,,
CUST-100270,2025-04-19,Europe,Manufacturing,Medium (51-500),Pro,Monthly,333.25,5.0,14,4,25,24.4,2,13.4,1,7,3.7,1,1,2025-11-12,Payment/Billing Issue
CUST-100271,2026-05-14,North America,Financial Services,Small (1-50),Pro,Monthly,129.67,0.0,1,7,28,22.6,2,16.1,0,6,3.8,0,1,2026-06-07,Switched to Competitor
CUST-100272,2026-01-08,APAC,Retail/E-commerce,Small (1-50),Enterprise,Monthly,579.66,0.0,5,3,25,29.9,0,22.8,0,10,4.6,0,0,,
CUST-100273,2025-05-28,North America,Technology,Small (1-50),Enterprise,Monthly,499.73,5.0,13,10,22,40.9,5,34.6,0,6,2.8,0,0,,
CUST-100274,2026-04-06,Europe,Technology,Small (1-50),Pro,Monthly,208.77,0.0,2,7,26,17.2,0,13.5,0,7,4.0,0,0,,
CUST-100275,2025-06-08,Europe,Retail/E-commerce,Small (1-50),Pro,Monthly,146.41,0.0,12,12,25,56.0,2,6.0,1,7,3.4,1,0,,
CUST-100276,2024-10-23,LATAM,Media/Entertainment,Medium (51-500),Pro,Annual,194.22,12.4,20,18,13,75.1,2,33.6,0,6,4.2,1,1,2025-11-09,Budget Cuts
CUST-100277,2025-07-27,LATAM,Retail/E-commerce,Medium (51-500),Pro,Annual,308.2,15.2,11,11,26,28.6,0,40.1,0,7,4.0,0,1,2026-04-26,Missing Features
CUST-100278,2025-07-06,APAC,Financial Services,Medium (51-500),Pro,Annual,211.37,16.9,11,12,23,34.2,1,22.4,0,6,3.8,1,0,,
CUST-100279,2026-04-26,Europe,Technology,Small (1-50),Pro,Monthly,225.84,0.0,2,19,15,68.6,4,4.5,0,4,3.5,1,0,,
CUST-100280,2026-06-30,Europe,Technology,Large (500+),Enterprise,Annual,1127.21,11.9,0,7,28,24.2,1,23.0,0,9,2.9,0,0,,
CUST-100281,2026-05-16,North America,Healthcare,Small (1-50),Basic,Monthly,37.37,10.0,1,16,20,49.0,2,13.9,0,5,3.3,0,0,,
CUST-100282,2025-07-25,APAC,Financial Services,Medium (51-500),Basic,Monthly,74.88,5.0,11,6,24,34.3,2,24.7,0,9,4.0,0,0,,
CUST-100283,2025-09-30,Europe,Technology,Small (1-50),Basic,Monthly,44.07,10.0,9,8,22,46.3,3,30.5,1,7,3.8,1,0,,
CUST-100284,2024-04-18,APAC,Manufacturing,Medium (51-500),Pro,Monthly,300.3,0.0,26,9,13,77.3,2,9.7,0,8,3.9,1,0,,
CUST-100285,2025-11-18,North America,Financial Services,Small (1-50),Basic,Annual,37.68,17.9,7,7,23,36.6,1,22.4,0,5,3.9,2,1,2025-12-21,Switched to Competitor
CUST-100286,2022-11-25,North America,Retail/E-commerce,Medium (51-500),Pro,Monthly,263.54,0.0,43,13,17,57.5,0,9.3,0,8,3.7,4,0,,
CUST-100287,2025-12-08,Europe,Education,Medium (51-500),Pro,Monthly,252.12,5.0,6,21,16,64.9,0,25.4,0,10,4.4,0,0,,
CUST-100288,2025-06-18,North America,Technology,Small (1-50),Basic,Monthly,48.81,0.0,12,8,25,30.2,2,10.3,0,4,4.3,0,0,,
CUST-100289,2025-01-19,North America,Financial Services,Small (1-50),Pro,Annual,111.11,10.2,17,14,20,46.0,3,40.9,0,7,3.5,2,0,,
CUST-100290,2024-07-15,North America,Financial Services,Medium (51-500),Basic,Annual,48.93,18.5,23,12,19,66.7,3,6.6,0,6,3.7,1,0,,
CUST-100291,2025-02-10,LATAM,Education,Medium (51-500),Basic,Monthly,88.06,5.0,16,10,22,51.1,1,25.9,0,9,4.0,1,1,2025-05-29,Price Sensitivity
CUST-100292,2026-04-13,APAC,Retail/E-commerce,Medium (51-500),Pro,Annual,257.94,19.2,2,1,29,6.5,1,7.2,0,8,3.5,0,0,,
CUST-100293,2024-12-28,Europe,Manufacturing,Small (1-50),Basic,Annual,41.2,19.8,18,10,22,49.5,1,17.1,0,8,3.7,1,0,,
CUST-100294,2026-06-14,North America,Healthcare,Small (1-50),Basic,Monthly,43.81,0.0,0,5,31,17.9,4,20.5,1,3,3.3,0,1,2026-06-27,Poor Support Experience
CUST-100295,2025-12-27,North America,Education,Small (1-50),Pro,Monthly,106.13,0.0,6,15,22,35.3,3,21.2,0,5,3.0,0,0,,
CUST-100296,2025-08-18,North America,Media/Entertainment,Large (500+),Pro,Monthly,558.78,0.0,10,7,19,47.6,2,7.5,2,8,4.6,1,0,,
CUST-100297,2025-10-23,Europe,Manufacturing,Medium (51-500),Basic,Monthly,79.45,0.0,8,6,27,13.7,1,24.4,1,8,3.5,1,0,,
CUST-100298,2026-02-16,APAC,Retail/E-commerce,Small (1-50),Pro,Annual,147.58,14.0,4,1,33,16.9,1,12.7,0,5,2.9,0,0,,
CUST-100299,2023-11-29,North America,Healthcare,Medium (51-500),Basic,Monthly,53.28,0.0,31,7,24,39.0,1,21.2,2,7,4.1,4,0,,
CUST-100300,2022-07-17,North America,Manufacturing,Small (1-50),Basic,Monthly,37.08,10.0,47,16,13,90.6,0,13.6,0,9,3.9,2,0,,
CUST-100301,2025-01-19,North America,Financial Services,Small (1-50),Pro,Annual,152.06,17.0,17,26,23,69.4,1,9.6,0,9,3.6,4,0,,
CUST-100302,2026-04-19,Europe,Healthcare,Small (1-50),Pro,Monthly,137.28,0.0,2,3,26,24.9,2,7.7,0,9,3.2,0,1,2026-05-04,Missing Features
CUST-100303,2026-03-20,APAC,Technology,Medium (51-500),Pro,Monthly,338.91,5.0,3,5,25,27.7,2,35.7,2,5,3.8,0,0,,
CUST-100304,2026-06-15,APAC,Education,Medium (51-500),Pro,Monthly,288.83,0.0,0,4,29,20.7,1,23.9,0,10,3.3,0,0,,
CUST-100305,2025-11-06,Europe,Education,Small (1-50),Enterprise,Monthly,359.47,5.0,7,11,20,54.7,5,18.4,0,7,3.0,0,0,,
CUST-100306,2024-03-25,North America,Manufacturing,Small (1-50),Pro,Monthly,137.77,0.0,27,9,25,38.4,5,5.6,0,3,2.5,1,0,,
CUST-100307,2026-02-07,APAC,Healthcare,Small (1-50),Basic,Annual,32.82,17.5,4,14,16,73.7,0,20.8,0,9,5.0,0,0,,
CUST-100308,2025-10-28,North America,Manufacturing,Small (1-50),Pro,Monthly,207.15,0.0,8,8,23,30.5,3,17.5,0,7,3.2,0,0,,
CUST-100309,2022-07-25,North America,Technology,Small (1-50),Basic,Annual,50.1,14.4,47,9,15,76.3,0,12.1,0,8,3.8,0,0,,
CUST-100310,2025-06-23,North America,Education,Medium (51-500),Basic,Monthly,82.81,5.0,12,10,22,43.0,1,2.9,0,10,3.6,1,1,2025-10-25,Missing Features
CUST-100311,2022-09-19,North America,Media/Entertainment,Small (1-50),Basic,Monthly,39.01,5.0,45,32,9,100.0,0,14.8,1,8,4.6,3,0,,
CUST-100312,2026-06-06,North America,Education,Small (1-50),Basic,Annual,35.2,16.3,0,9,24,36.6,0,11.5,0,8,3.8,0,0,,
CUST-100313,2025-01-24,APAC,Healthcare,Medium (51-500),Enterprise,Monthly,796.59,0.0,17,5,21,49.1,1,12.1,0,8,3.5,2,0,,
CUST-100314,2026-04-16,North America,Media/Entertainment,Large (500+),Pro,Annual,362.63,13.9,2,4,25,43.3,2,10.7,0,8,4.2,0,0,,
CUST-100315,2026-06-22,APAC,Technology,Large (500+),Pro,Annual,406.75,17.7,0,7,24,27.6,0,8.0,0,7,4.2,0,0,,
CUST-100316,2026-02-17,APAC,Technology,Medium (51-500),Basic,Monthly,76.35,0.0,4,15,27,33.5,2,46.9,0,5,3.4,1,0,,
CUST-100317,2026-06-06,Europe,Media/Entertainment,Small (1-50),Basic,Monthly,50.3,0.0,0,12,22,36.5,3,28.5,0,8,2.6,0,0,,
CUST-100318,2026-04-05,North America,Healthcare,Small (1-50),Basic,Annual,42.63,11.4,2,4,24,31.3,0,36.8,0,8,4.0,1,0,,
CUST-100319,2026-03-18,Europe,Technology,Small (1-50),Basic,Annual,44.45,15.6,3,7,25,39.0,2,7.7,0,9,4.1,1,0,,
CUST-100320,2022-07-23,APAC,Retail/E-commerce,Medium (51-500),Pro,Monthly,252.23,0.0,47,61,11,100.0,0,30.8,1,7,4.4,2,0,,
CUST-100321,2026-06-18,North America,Education,Medium (51-500),Pro,Monthly,267.27,10.0,0,7,24,30.8,5,5.1,0,3,3.2,1,0,,
CUST-100322,2022-07-23,APAC,Education,Small (1-50),Pro,Monthly,132.6,10.0,47,16,10,89.3,2,8.1,1,9,3.8,1,0,,
CUST-100323,2025-11-17,Europe,Technology,Small (1-50),Basic,Monthly,62.24,0.0,7,2,27,20.1,2,27.2,0,8,4.1,0,1,2026-01-14,Price Sensitivity
CUST-100324,2025-06-26,LATAM,Financial Services,Small (1-50),Enterprise,Annual,590.07,10.9,12,12,22,57.1,1,23.8,0,9,3.5,0,0,,
CUST-100325,2026-06-22,APAC,Education,Medium (51-500),Pro,Monthly,263.81,5.0,0,9,26,35.1,2,15.4,0,6,3.0,0,0,,
CUST-100326,2026-06-20,North America,Media/Entertainment,Small (1-50),Pro,Monthly,236.39,0.0,0,5,26,35.4,3,6.3,1,7,3.5,0,0,,
CUST-100327,2026-02-28,North America,Healthcare,Small (1-50),Pro,Monthly,123.0,10.0,4,11,21,49.0,0,15.3,0,8,4.1,1,0,,
CUST-100328,2024-12-26,North America,Healthcare,Small (1-50),Basic,Monthly,41.07,0.0,18,9,23,30.2,1,24.0,2,5,3.5,1,0,,
CUST-100329,2024-12-12,North America,Financial Services,Large (500+),Basic,Monthly,125.59,0.0,18,7,23,39.8,1,10.5,0,10,4.3,0,0,,
CUST-100330,2025-04-03,Europe,Financial Services,Medium (51-500),Basic,Monthly,94.12,10.0,14,17,19,63.0,1,50.2,0,10,4.9,2,1,2025-07-13,Price Sensitivity
CUST-100331,2025-09-16,APAC,Technology,Medium (51-500),Pro,Monthly,283.16,0.0,9,2,27,15.5,3,17.4,0,3,3.8,0,0,,
CUST-100332,2026-02-28,LATAM,Retail/E-commerce,Small (1-50),Basic,Monthly,72.81,10.0,4,0,33,2.0,4,23.8,0,5,2.7,1,1,2026-05-15,Budget Cuts
CUST-100333,2024-01-22,North America,Financial Services,Large (500+),Basic,Monthly,145.3,0.0,29,7,22,33.7,3,3.7,0,8,2.9,4,1,2025-03-23,Missing Features
CUST-100334,2025-05-23,North America,Technology,Small (1-50),Basic,Monthly,44.96,0.0,13,9,25,41.1,2,14.1,0,9,2.6,0,1,2025-12-20,Budget Cuts
CUST-100335,2025-12-09,Europe,Retail/E-commerce,Small (1-50),Basic,Annual,40.86,13.0,6,3,28,10.0,1,30.3,0,7,4.7,0,0,,
CUST-100336,2026-04-17,North America,Media/Entertainment,Medium (51-500),Enterprise,Annual,1114.15,14.6,2,14,23,34.1,2,26.8,0,5,4.3,2,1,2026-06-04,Switched to Competitor
CUST-100337,2025-01-09,North America,Technology,Small (1-50),Pro,Monthly,171.71,0.0,17,9,20,57.2,1,6.0,1,7,3.5,2,0,,
CUST-100338,2026-03-03,APAC,Retail/E-commerce,Small (1-50),Pro,Monthly,125.29,0.0,3,1,30,8.4,2,26.6,1,8,3.2,0,0,,
CUST-100339,2025-07-03,APAC,Financial Services,Small (1-50),Basic,Annual,62.13,17.0,11,7,20,47.1,2,47.8,0,7,3.2,0,0,,
CUST-100340,2025-09-10,APAC,Technology,Small (1-50),Pro,Monthly,192.64,5.0,9,6,23,40.0,1,18.6,0,9,3.8,0,0,,
CUST-100341,2026-03-08,Europe,Healthcare,Medium (51-500),Pro,Annual,185.15,17.2,3,14,25,46.1,2,18.7,0,10,3.8,0,0,,
CUST-100342,2024-06-18,Europe,Retail/E-commerce,Medium (51-500),Basic,Annual,123.81,14.8,24,11,22,51.3,3,41.2,0,8,2.6,1,0,,
CUST-100343,2025-09-08,APAC,Healthcare,Small (1-50),Basic,Monthly,63.42,0.0,9,7,23,50.0,0,16.7,1,7,3.9,1,0,,
CUST-100344,2026-06-10,North America,Manufacturing,Small (1-50),Basic,Monthly,44.99,5.0,0,2,30,11.6,3,26.5,1,7,3.2,1,1,2026-06-19,Low Product Usage
CUST-100345,2025-07-17,APAC,Healthcare,Small (1-50),Pro,Monthly,103.18,0.0,11,6,28,42.5,1,17.7,0,9,3.6,3,0,,
